438
434
428
432
420
432
436
434
432
426
432
432
434
428
434
424
434
434
430
436
434
436
426
434
438
436
426
432
428
436
430
424
434
432
424
434
430
430
420
430
430
428
428
432
424
426
434
428
436
434
436
434
436
432
438
436
434
436
432
426
434
436
434
436
434
424
432
432
428
438
430
434
434
434
434
432
432
432
434
434
430
432
424
434
434
434
424
434
434
434
432
432
430
434
436
436
434
436
436
438
436
432
436
430
434
432
428
432
432
432
426
432
434
432
434
434
436
430
430
434
432
432
434
436
432
434
432
428
438
432
426
420
428
426
434
430
432
428
432
438
434
432
432
434
430
430
426
424
432
430
436
432
430
436
432
438
436
430
434
426
432
428
424
438
430
438
426
434
428
432
428
436
418
434
438
434
434
436
434
432
436
428
436
434
436
428
432
430
424
426
438
430
434
430
434
436
436
430
430
426
426
424
432
434
438
430
436
434
434
422
432
428
432
432
432
428
434
426
434
434
430
430
428
430
432
430
432
432
428
438
430
430
436
436
432
436
420
428
428
434
430
436
432
434
430
428
434
430
430
430
430
430
428
428
436
434
436
424
436
434
426
432
436
430
436
434
432
432
432
430
436
434
434
434
432
432
434
432
438
430
438
432
430
434
434
432
436
426
434
434
432
436
430
440
438
426
436
436
432
432
434
438
438
420
436
436
440
436
430
434
426
432
434
436
432
432
432
430
436
428
434
430
430
432
434
434
436
428
436
436
430
432
432
428
436
434
434
426
424
426
438
426
438
430
436
434
436
434
434
434
436
430
434
428
428
430
422
434
430
426
432
430
436
434
434
438
426
436
438
432
430
432
432
432
432
430
436
430
434
432
430
434
424
434
434
424
440
428
434
426
428
432
424
428
432
434
430
432
432
436
432
434
436
436
432
432
434
434
432
436
434
434
436
426
432
430
430
434
436
430
432
434
432
434
432
434
426
438
422
434
430
420
430
436
436
430
434
436
434
428
434
430
434
436
432
434
432
434
432
428
434
422
428
432
436
430
432
434
432
432
432
430
434
424
436
436
426
432
430
430
432
440
428
428
428
432
432
434
432
436
430
436
422
430
434
430
436
434
430
434
432
426
436
434
432
428
430
426
436
430
438
434
432
434
436
434
436
428
432
436
424
430
434
434
438
430
438
424
430
436
424
434
432
430
434
434
434
436
428
436
432
434
432
430
432
432
438
426
436
434
434
420
422
438
432
430
428
428
436
434
424
418
430
428
434
432
428
434
434
436
434
434
430
434
430
436
438
428
434
430
428
432
428
434
434
434
422
438
438
434
432
434
434
434
438
428
436
434
432
436
432
436
430
434
432
420
430
428
438
432
428
430
432
434
428
436
428
432
432
428
434
430
438
430
426
434
434
434
434
434
438
432
432
432
432
422
432
432
430
432
434
434
432
436
426
434
434
420
434
432
436
434
430
434
436
430
426
438
434
436
430
434
426
432
432
434
420
434
432
434
430
436
432
430
434
432
430
434
432
432
432
436
436
436
430
426
430
432
434
434
434
430
438
424
428
424
428
424
422
434
436
426
434
430
432
434
434
434
434
430
436
424
438
434
434
434
434
432
430
420
436
428
420
436
438
434
434
432
430
420
432
436
428
436
434
430
434
438
432
430
424
434
426
430
432
426
436
430
436
436
434
436
432
438
432
432
436
430
432
428
434
434
432
422
434
432
432
434
432
436
434
432
436
432
434
432
432
430
430
432
414
434
424
434
436
436
432
436
430
438
430
436
434
428
442
428
430
436
430
432
430
432
434
428
426
432
434
430
430
434
432
426
434
436
434
436
434
432
432
430
436
432
428
434
432
